JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2454060.45833,10.8,,,Vis.,GOT,,105,112,041223,,0,,V,,,,U ORI,AFOEV,STD,,,,
2454061.6,11.6,,,Vis.,WWJ,,103,119,SD 5/93,,,,V,,,,U ORI,,STD,,,,
2454061.7090,11.5,,,Vis.,BWX,,112,116,SB1965,,0,,V,,,,U ORI,,STD,,,,
2454061.8813,10.8,,,Vis.,KMA,,103,110,SE1952,,0,,V,,,,U ORI,,STD,,,,
2454061.9,11.4,,,Vis.,MOW,         ,,,,,,,V,,,,U ORI,,STD,,,,
2454062.4,11.2,,,Vis.,VFK,,110,116,SD1993,,,,V,,,,U ORI,AFOEV,STD,,,,
2454062.8062,10.8,,,Vis.,SYO,,103,110,SD1993,,0,,V,,,,U ORI,,STD,,,,
2454063.4,11.4,,,Vis.,CMG,,,,,,,,V,,,,U ORI,KNVWS,STD,,,,
2454063.59028,11.0,,,Vis.,SSW,,105,110,041223,,0,,V,,,,U ORI,,STD,,,,
2454063.63333,10.8,,,Vis.,DRL,,98,105,b,,0,,V,,,,U ORI,,STD,,,,
2454063.7,11.2,,,Vis.,VFK,,110,116,SD1993,,,,V,,,,U ORI,AFOEV,STD,,,,
2454063.7799,10.8,,,Vis.,HKB,,105,112,041223,,,,V,,,,U ORI,,STD,,,,
2454064.02708,11.1,,,Vis.,MTH,,10.5,11.2,041223,,0,,V,,,,U ORI,,STD,,,,
2454064.4,11.1,,,Vis.,KTZ,,106,120,SE2004,,,,V,,,,U ORI,,STD,,,,
2454064.451,11.0,,,Vis.,ILE,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454064.629,11.30,0.04,,V,MTK,,3,4,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454064.629,13.84,0.06,,B,MTK,,3,4,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454064.629,4.89,0.04,,I,MTK,,3,,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454064.629,7.97,0.04,,R,MTK,,3,4,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454064.7215,11.0,,,Vis.,TYS,,106,110,S/B/65,,,,V,,,,U ORI,,STD,,,,
2454064.75625,11.8,,,Vis.,ZPA,,11.6,11.8,041223,,0,,V,,,,U ORI,,STD,,,,
2454064.78681,11.4,,,Vis.,MDW,,112,118,040123,,0,,V,,,,U ORI,,STD,,,,
2454065.1,11.3,,,Vis.,CR,         ,,,,,,,V,,,,U ORI,,STD,,,,
2454065.7,10.7,,,Vis.,PEG,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454066.2549,11.2,,,Vis.,VNL,,11.0,11.6,SD0165,,,,V,,,,U ORI,,STD,,,,
2454066.30,11.3,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454066.3632,11.1,,,Vis.,SJZ,,105,112,041223,,,,V,,,,U ORI,,STD,,,,
2454066.426,10.7,,,Vis.,ATI,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454066.5,11.6,,,Vis.,BIC,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454066.5,11.2,,,Vis.,VFK,,110,116,SD1993,,,,V,,,,U ORI,AFOEV,STD,,,,
2454066.98542,11.2,,,Vis.,MTH,,10.5,11.2,041223,,0,,V,,,,U ORI,,STD,,,,
2454067.39653,11.4,,,Vis.,GOT,,105,118,SE041223,,0,,V,,,,U ORI,AFOEV,STD,,,,
2454067.4,11.1,,,Vis.,VFK,,110,116,SD1993,,,,V,,,,U ORI,AFOEV,STD,,,,
2454068.7,11.2,,,Vis.,VFK,,110,116,SD1993,,,,V,,,,U ORI,AFOEV,STD,,,,
2454068.7,11.9,,,Vis.,WWJ,,116,123,SD 5/93,,,,V,,,,U ORI,,STD,,,,
2454068.8076,11.0,,,Vis.,CNT,,106,116,se1987,,0,,V,,,,U ORI,,STD,,,,
2454068.97361,11.2,,,Vis.,MTH,,10.5,11.2,041223,,0,,V,,,,U ORI,,STD,,,,
2454069.3,11.3,,,Vis.,CMG,,,,,,,,V,,,,U ORI,KNVWS,STD,,,,
2454069.6,11.2,,,Vis.,VFK,,110,116,SD1993,,,,V,,,,U ORI,AFOEV,STD,,,,
2454069.96528,11.2,,,Vis.,MTH,,10.5,11.2,041223,,0,,V,,,,U ORI,,STD,,,,
2454071.45,11.0,,,Vis.,KTZ,,112,,SE2004,,,,V,,,,U ORI,,STD,,,,
2454072.37,11.0,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454072.5,11.3,,,Vis.,SHS,,116,110,se1965,,0,,V,,,,U ORI,,STD,,,,
2454076.4,10.9,,,Vis.,CMG,,,,,,,,V,,,,U ORI,KNVWS,STD,,,,
2454077.31,10.9,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454077.57292,11.1,,,Vis.,SSW,,110,116,041223,,0,,V,,,,U ORI,,STD,,,,
2454078.592,13.61,0.06,,B,MTK,,3,4,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454078.592,11.14,0.04,,V,MTK,,3,4,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454078.592,7.80,0.04,,R,MTK,,3,4,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454078.592,4.74,0.04,,I,MTK,,3,,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454078.98472,11.1,,,Vis.,MTH,,10.5,11.2,041223,,0,,V,,,,U ORI,,STD,,,,
2454079.4,10.9,,,Vis.,VED,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454079.4,10.8,,,Vis.,GZN,,105,116,041223,,,,Z,,,,U ORI,AAVSO,STD,,,,
2454079.7,10.3,,,Vis.,KRS,         ,,,,,,,V,,,,U ORI,,STD,,,,
2454079.700,11.0,,,Vis.,WI,,110,116,D1993,,0,,V,,,,U ORI,,STD,,,,
2454079.71250,11.0,,,Vis.,ZPA,,10.5,11.6,041223,,0,,V,,,,U ORI,,STD,,,,
2454080.292,10.5,,,Vis.,ILE,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454080.34722,11.0,,,Vis.,NKL,,10.6,11.2,041223,,0,,V,,,,U ORI,,STD,,,,
2454080.3868,11.5,,,Vis.,ADI,,105,116,SE041223,,,,V,,,,U ORI,,STD,,,,
2454080.399,10.9,,,Vis.,ATI,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454080.417,10.63,,,Vis.,LCR,,98,102,AAVSO STAN,,0,,V,,,,U ORI,,STD,,,,
2454080.6826,11.0,,,Vis.,SJZ,M R,105,112,041223,STAR IS,,,V,,,,U ORI,,STD,,,,
2454081.4,10.9,,,Vis.,KTZ,,108,,SE2004,,,,V,,,,U ORI,,STD,,,,
2454081.48403,<9.5,,,Vis.,KLU,B,95,,BR 041223,,0,,V,,,,U ORI,,STD,,,,
2454081.5,10.9,,,Vis.,TPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454082.7,10.8,,,Vis.,SHS,,110,103,se1965,,0,,V,,,,U ORI,,STD,,,,
2454082.92973,10.70,0.02,,V,NCH,,4,5,e,,0,1.8,V,,,,U ORI,,STD,,,,
2454084.3,10.2,,,Vis.,VIA,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454084.49792,10.9,,,Vis.,SSW,,105,110,041223,,0,,V,,,,U ORI,,STD,,,,
2454084.9,11.0,,,Vis.,MOW,         ,,,,,,,V,,,,U ORI,,STD,,,,
2454084.97847,10.9,,,Vis.,MTH,,10.5,11.2,041223,,0,,V,,,,U ORI,,STD,,,,
2454085.32986,11.25,,,Vis.,MDU,,11.0,11.6,5/93,,0,,V,,,,U ORI,,STD,,,,
2454085.3604,10.8,,,Vis.,VNL,,10.3-11.0,,SB0165,,,,V,,,,U ORI,,STD,,,,
2454085.3736,10.7,,,Vis.,BVE,,105,112,041223,,,,V,,,,U ORI,KNVWS,STD,,,,
2454085.37708,10.9,,,Vis.,CUU,,105,116,041223,,0,,V,,,,U ORI,,STD,,,,
2454085.3868,10.7,,,Vis.,SJZ,R,105,112,041223,STAR IS,,,V,,,,U ORI,,STD,,,,
2454085.41458,10.4,,,Vis.,RJV,,9.7,10.6,B,,0,,V,,,,U ORI,AFOEV,STD,,,,
2454085.5,11.3,,,Vis.,VFK,,110,116,SD1993,,,,V,,,,U ORI,AFOEV,STD,,,,
2454085.6,10.5,,,Vis.,WWJ,,102,105,SD 5/93,,,,V,,,,U ORI,,STD,,,,
2454085.98056,10.8,,,Vis.,MTH,,10.5,11.2,041223,,0,,V,,,,U ORI,,STD,,,,
2454086.4618,10.5,,,Vis.,MGE,,10.3,11.0,"S,B,1/65",,0,,V,,,,U ORI,,STD,,,,
2454086.473,10.21,,,Vis.,LCR,,98,102,AAVSO STAN,,0,,V,,,,U ORI,,STD,,,,
2454086.6,10.6,,,Vis.,CGF,,10.3,10.6,1986,,0,,V,,,,U ORI,,STD,,,,
2454086.7104,<10.5,,,Vis.,BTB,V,102,105,SB2004,VARIABLE JUST GLIMPSED,0,,V,,,,U ORI,,STD,,,,
2454087.4,10.1,,,Vis.,VIA,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454087.7,10.3,,,Vis.,HMQ,,86,,ATLAS CHAR,,0,,V,,,,U ORI,,STD,,,,
2454088.4,10.6,,,Vis.,VED,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454088.4,10.5,,,Vis.,GZN,,105,116,041223,,,,Z,,,,U ORI,AAVSO,STD,,,,
2454088.5,10.8,,,Vis.,WWJ,,102,105,041223,,,,V,,,,U ORI,,STD,,,,
2454088.8,10.6,,,Vis.,LZT,B        ,,,,,,,V,,,,U ORI,,STD,,,,
2454088.8,10.5,,,Vis.,LEV,         ,,,,,,,V,,,,U ORI,,STD,,,,
2454088.8104,9.7,,,Vis.,BBA,,91,97,SD 1993,,0,,V,,,,U ORI,,STD,,,,
2454088.96875,10.7,,,Vis.,MTH,,10.5,11.2,041223,,0,,V,,,,U ORI,,STD,,,,
2454089.3973,10.3,,,Vis.,IVM,,98,105,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454089.7139,10.7,,,Vis.,BWX,,105,112,SB1965,,0,,V,,,,U ORI,,STD,,,,
2454090.4,10.7,,,Vis.,BIC,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454090.4,9.5,,,Vis.,VIA,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454091.3,9.0,,,Vis.,BXN,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454091.3830,10.2,,,Vis.,IVM,,98,105,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454091.4757,10.8,,,Vis.,ADI,,105,116,SE041223,,,,V,,,,U ORI,,STD,,,,
2454091.96736,9.9,,,Vis.,MTH,,9.8,10.2,041223,,0,,V,,,,U ORI,,STD,,,,
2454092.1063,9.4,,,Vis.,SSU,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454092.3,9.0,,,Vis.,BXN,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454092.30,10.6,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454092.7000,10.5,,,Vis.,CNT,,103,,se1987,,0,,V,,,,U ORI,,STD,,,,
2454093.38194,9.3,,,Vis.,RJV,,8.9,9.7,B,,0,,V,,,,U ORI,AFOEV,STD,,,,
2454093.40972,10.0,,,Vis.,TJV,,9.5,10.2,SD1993,,0,,V,,,,U ORI,AFOEV,STD,,,,
2454093.4236,<9.7,,,Vis.,COV,,93,97,,,,,V,,,,U ORI,,STD,,,,
2454093.5486,9.9,,,Vis.,TYS,,97,103,S/B/65,,,,V,,,,U ORI,,STD,,,,
2454093.99375,9.6,,,Vis.,MTH,,9.5,9.8,041223,,0,,V,,,,U ORI,,STD,,,,
2454094.6,10.6,,,Vis.,MOW,         ,,,,,,,V,,,,U ORI,,STD,,,,
2454094.60417,9.8,,,Vis.,MPS,,9.8,,e 041223,,0,,V,,,,U ORI,,STD,,,,
2454094.69514,9.7,,,Vis.,MDW,,95,98,041223,,0,,V,,,,U ORI,,STD,,,,
2454094.97639,9.6,,,Vis.,MTH,,9.5,9.8,041223,,0,,V,,,,U ORI,,STD,,,,
2454095.10,9.3,,,Vis.,KIL,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454095.4,10.4,,,Vis.,KTZ,,102,105,SE2004,,,,V,,,,U ORI,,STD,,,,
2454095.40,9.4,,,Vis.,CSM,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454096.2,9.2,,,Vis.,VFK,,91,97,SD1993,,,,V,,,,U ORI,AFOEV,STD,,,,
2454096.264,9.59,,,Vis.,LCR,,91,102,AAVSO STAN,,0,,V,,,,U ORI,,STD,,,,
2454096.33,10.4,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454096.37500,9.6,,,Vis.,CPE,,9.1,9.5,041223,,0,,V,,,,U ORI,,STD,,,,
2454096.426,9.7,,,Vis.,ATI,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454096.53125,10.0,,,Vis.,SSW,,98,102,041223,,0,,V,,,,U ORI,,STD,,,,
2454096.66,9.1,,,Vis.,DNO,,89.97,,sb1986,,0,,V,,,,U ORI,,STD,,,,
2454097.3243,9.2,,,Vis.,SJZ,R,91,95,041223,STAR IS,,,V,,,,U ORI,,STD,,,,
2454097.3458,9.2,,,Vis.,SBX,,91,95,041223,,,,V,,,,U ORI,MCSE,STD,,,,
2454097.3819,9.0,,,Vis.,MGE,,8.9-9.1,,"S,B,1/65",,0,,V,,,,U ORI,,STD,,,,
2454097.4,9.3,,,Vis.,VFK,,91,97,SD1993,,,,V,,,,U ORI,AFOEV,STD,,,,
2454097.44028,9.4,0.01,,V,TJV,,9.1,9.8,041223,,0,,V,,,,U ORI,AFOEV,STD,,,,
2454097.67708,10.5,,,Vis.,ZAD,,9.8,,SB2004,,0,,V,,,,U ORI,,STD,,,,
2454098.7132,9.8,,,Vis.,SRB,,98,102,041223,,,,V,,,,U ORI,,STD,,,,
2454099.0729,9.4,,,Vis.,SSU,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454099.3,9.2,,,Vis.,VFK,,91,97,SD1993,,,,V,,,,U ORI,AFOEV,STD,,,,
2454099.30,10.0,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454099.3258,9.5,,,Vis.,IVM,,90,97,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454099.55208,9.1,,,Vis.,MPS,M,9.1,,041223,,0,,V,,,,U ORI,,STD,,,,
2454100.3299,9.4,,,Vis.,IVM,,90,97,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454100.38681,8.97,,,Vis.,BQS,M,83,91,AAVSO STAN,,0,,V,,,,U ORI,,STD,,,,
2454100.38750,8.82,,,Vis.,BXV,M,83,91,AAVSO STAN,,0,,V,,,,U ORI,,STD,,,,
2454100.4,9.0,,,Vis.,VED,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454100.4,8.9,,,Vis.,GZN,,83,91,041223,,,,Z,,,,U ORI,AAVSO,STD,,,,
2454101.3282,9.3,,,Vis.,IVM,,90,97,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454101.35,9.7,,,Vis.,KTZ,M,91,102,SE2004,OON,0,,V,,,,U ORI,,STD,,,,
2454102.2764,8.7,,,Vis.,VDL,,83,89,SD0593,,,,V,,,,U ORI,,STD,,,,
2454102.4,9.4,,,Vis.,KTZ,M,91,102,SE2004,OON,,,V,,,,U ORI,,STD,,,,
2454103.5181,8.9,,,Vis.,BMK,,83,91,S-b-AAVSO,,0,,V,,,,U ORI,,STD,,,,
2454103.6,8.7,,,Vis.,CGF,,8.3,8.9,1986,,0,,V,,,,U ORI,,STD,,,,
2454104.28,8.7,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454104.7,9.0,,,Vis.,MOW,         ,,,,,,,V,,,,U ORI,,STD,,,,
2454105.2,8.6,,,Vis.,VFK,,89,,SD1993,,,,V,,,,U ORI,AFOEV,STD,,,,
2454106.35,8.8,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454107.1160,8.4,,,Vis.,SSU,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454107.2251,8.7,,,Vis.,DAT,,8.3,9.1,SB 041223,,,,Z,,,,U ORI,AAVSO,STD,,,,
2454107.3,8.3,,,Vis.,KTZ,,83,,SB1986,,,,V,,,,U ORI,,STD,,,,
2454107.6,8.4,,,Vis.,SHS,,89,83,se1965,,0,,V,,,,U ORI,,STD,,,,
2454107.604,8.4,,,Vis.,WI,,83,89,D1993,,0,,V,,,,U ORI,,STD,,,,
2454107.62500,8.6,,,Vis.,MPS,,8.3,9.1,041223,,0,,V,,,,U ORI,,STD,,,,
2454107.64,8.4,,,Vis.,DNO,,83.91,,sb1986,,0,,V,,,,U ORI,,STD,,,,
2454108.25,8.6,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454108.257,8.7,,,Vis.,ILE,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454108.2708,8.2,,,Vis.,MZS,,,,,107071830,,,V,,,,U ORI,MCSE,STD,,,,
2454108.3,8.6,,,Vis.,VED,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454108.3,8.5,,,Vis.,GZN,,83,91,041223,,,,Z,,,,U ORI,AAVSO,STD,,,,
2454108.3090,8.2,,,Vis.,MGE,,8.0-8.3,,"S,B,1/65",,0,,V,,,,U ORI,,STD,,,,
2454108.31528,8.46,,,Vis.,BXV,U,83,79,AAVSO STAN,,0,,V,,,,U ORI,,STD,,,,
2454108.39,8.7,,,Vis.,SGX,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454108.4,8.3,,,Vis.,VFK,,80,83,SB1986,,,,V,,,,U ORI,AFOEV,STD,,,,
2454109.00,8.7,,,Vis.,KIL,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454109.30417,8.9,,,Vis.,CIO,,83,91,041223,,0,,V,,,,U ORI,,STD,,,,
2454109.35069,7.9,,,Vis.,MDU,,7.6,8.0,5/93,,0,,V,,,,U ORI,,STD,,,,
2454109.585,10.19,0.05,,B,MTK,,3,4,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454109.585,8.34,0.04,,V,MTK,,3,4,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454109.585,5.86,0.04,,R,MTK,,3,4,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454109.585,3.29,0.05,,I,MTK,,3,,1993CCD,,1,,V,,,,U ORI,,STD,,,,
2454110.3,8.0,,,Vis.,BXN,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454110.4201,8.1,,,Vis.,SBX,,73,83,041223,,,,V,,,,U ORI,MCSE,STD,,,,
2454110.6347,7.7,,,Vis.,BTB,,73,74,SB2004,,0,,V,,,,U ORI,,STD,,,,
2454110.7146,8.2,,,Vis.,HKB,,79,83,041223,,,,V,,,,U ORI,,STD,,,,
2454111.0486,8.4,,,Vis.,SSU,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454111.1,7.1,,,Vis.,MKH,         ,71,80,SB86,,,,V,,,,U ORI,,STD,,,,
2454111.26,7.9,,,Vis.,GGZ,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454111.34,8.3,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454111.3639,8.3,,,Vis.,VDL,,81,83,SD0593,,,,V,,,,U ORI,,STD,,,,
2454111.4,8.5,,,Vis.,BIC,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454111.4,7.9,,,Vis.,VIA,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454111.425,8.0,,,Vis.,ATI,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454111.5,8.0,,,Vis.,CGF,,7.6,8.0,1986,,0,,V,,,,U ORI,,STD,,,,
2454111.63889,8.1,,,Vis.,MPS,,7.9,8.3,041223,,0,,V,,,,U ORI,,STD,,,,
2454112.1333,6.9,,,Vis.,MOF,,66,71,,,,,V,,,,U ORI,,STD,,,,
2454112.32986,8.02,,,Vis.,CEM,,8.0,8.3,U ORI,,0,,V,,,,U ORI,,STD,,,,
2454112.98681,7.8,,,Vis.,MTH,,7.6,8.0,041223,,0,,V,,,,U ORI,,STD,,,,
2454113.2278,8.2,,,Vis.,BSR,,83,80,SB1986,,,,V,,,,U ORI,,STD,,,,
2454113.2571,8.4,,,Vis.,DAT,,8.3,9.1,SB041223,,,,Z,,,,U ORI,AAVSO,STD,,,,
2454113.3,7.4,,,Vis.,SLY,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454113.39,8.2,,,Vis.,KSZ,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454113.49514,8.1,,,Vis.,SSW,,79,83,041223,,0,,V,,,,U ORI,,STD,,,,
2454114.2,8.6,,,Vis.,HCS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454114.23,8.1,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454114.2583,7.8,,,Vis.,MZS,,,,,113071812,,,V,,,,U ORI,MCSE,STD,,,,
2454114.2708,6.8,,,Vis.,MZS,,,,,113071830,,,V,,,,U ORI,MCSE,STD,,,,
2454114.32222,8.0,,,Vis.,CIO,,79,83,041223,,0,,V,,,,U ORI,,STD,,,,
2454114.34,7.6,,,Vis.,GYA,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454114.4153,8.3,,,Vis.,DAT,,8.3,,SB041223,,,,Z,,,,U ORI,AAVSO,STD,,,,
2454114.43333,8.10,,,Vis.,BXV,,79,83,AAVSO STAN,,0,,V,,,,U ORI,,STD,,,,
2454114.55903,7.6,,,Vis.,KLU,,79,73,BR 041223,,0,,V,,,,U ORI,,STD,,,,
2454115.0542,7.9,,,Vis.,SSU,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454115.2,7.4,,,Vis.,VFK,,71,76,SB1965,,,,V,,,,U ORI,AFOEV,STD,,,,
2454115.2,7.9,,,Vis.,SYV,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454115.30,8.0,,,Vis.,CSM,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454115.31,7.8,,,Vis.,MPV,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454115.3333,7.7,,,Vis.,SJZ,,73,79,041223,,,,V,,,,U ORI,,STD,,,,
2454115.3361,7.8,,,Vis.,VNL,,8,,SB0165,,,,V,,,,U ORI,,STD,,,,
2454115.34,8.4,,,Vis.,CTI,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454115.3549,7.9,,,Vis.,BIE,,5,9-8,SD0593,,,,V,,,,U ORI,,STD,,,,
2454115.4160,7.8,,,Vis.,OCR,,76,80,,,,,V,,,,U ORI,,STD,,,,
2454115.4264,7.9,,,Vis.,BVE,,73,83,041223,,,,V,,,,U ORI,KNVWS,STD,,,,
2454115.4600,8.0,,,Vis.,RMQ,,85,92,TYCHO,,,,V,,,,U ORI,,STD,,,,
2454115.4674,7.7,,,Vis.,ADI,,73,83,SB041223,,0,,V,,,,U ORI,,STD,,,,
2454115.5924,8.0,,,Vis.,AAP,T,79,82,GUIDE7,,,,V,,,,U ORI,,STD,,,,
2454115.6438,7.3,,,Vis.,SRB,O,67,73,041223,FINDER SCOPE USED,,,V,,,,U ORI,,STD,,,,
2454115.7,7.2,,,Vis.,LEV,         ,,,,,,,V,,,,U ORI,,STD,,,,
2454115.98958,7.4,,,Vis.,MTH,,7.1,7.6,041223,,0,,V,,,,U ORI,,STD,,,,
2454116.28125,7.2,,,Vis.,MDU,,7.1,7.6,5/93,,0,,V,,,,U ORI,,STD,,,,
2454116.30,7.4,,,Vis.,JAT,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454116.3000,8.0,,,Vis.,KOS,,,,,115071912,,,V,,,,U ORI,MCSE,STD,,,,
2454116.34,7.9,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454116.4,7.4,,,Vis.,VFK,,71,76,SB1965,,,,V,,,,U ORI,AFOEV,STD,,,,
2454116.4021,8.0,,,Vis.,DAT,,7.9,8.3,SB041223,,,,Z,,,,U ORI,AAVSO,STD,,,,
2454116.41,7.8,,,Vis.,DNO,,73.80,,sb2004,,0,,V,,,,U ORI,,STD,,,,
2454116.5,7.4,,,Vis.,VPZ,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454117.2,7.1,,,Vis.,VGK,K        ,,,,,,,V,,,,U ORI,,STD,,,,
2454117.2,7.4,,,Vis.,VOL,,71,76,SB1986,,0,,V,,,,U ORI,AFOEV,STD,,,,
2454117.3438,8.1,,,Vis.,MGE,,8.0-8.3,,"S,B,1/65",,0,,V,,,,U ORI,,STD,,,,
2454117.42708,7.7,,,Vis.,SSW,,73,79,041223,,0,,V,,,,U ORI,,STD,,,,
2454117.59375,7.3,,,Vis.,MPS,,7.3,7.9,041223,,0,,V,,,,U ORI,,STD,,,,
2454117.6,7.7,,,Vis.,MOW,         ,,,,,,,V,,,,U ORI,,STD,,,,
2454117.6,7.7,,,Vis.,SHS,,80,76,sa1986,,0,,V,,,,U ORI,,STD,,,,
2454117.6549,8.0,,,Vis.,CNT,,80,,sb1987,,0,,V,,,,U ORI,,STD,,,,
2454117.7,7.5,,,Vis.,LZT,BF       ,,,,,,,V,,,,U ORI,,STD,,,,
2454118.23,7.5,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454118.30903,7.35,,,Vis.,PMZ,,6.6,7.6,AAVSO STAN,,0,,V,,,,U ORI,,STD,,,,
2454118.35,7.5,,,Vis.,KSZ,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454118.38,7.5,,,Vis.,GYA,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454118.39,7.7,,,Vis.,DNO,,71.80,,sb1986,,0,,V,,,,U ORI,,STD,,,,
2454118.4,7.6,,,Vis.,VED,         ,,,,,,,V,,,,U ORI,AFOEV,STD,,,,
2454118.4,7.5,,,Vis.,GZN,,73,79,041223,,,,Z,,,,U ORI,AAVSO,STD,,,,
2454118.4007,7.9,,,Vis.,DAT,,7.3,8.3,SB041223,,,,Z,,,,U ORI,AAVSO,STD,,,,
2454118.411,7.8,,,Vis.,ATI,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454118.5382,7.5,,,Vis.,BFX,,67,73,041223,,,,V,,,,U ORI,,STD,,,,
2454118.6,7.6,,,Vis.,CGF,,7.1,7.6,1986,,0,,V,,,,U ORI,,STD,,,,
2454119.2,7.4,,,Vis.,VFK,,71,76,SB1965,,,,V,,,,U ORI,AFOEV,STD,,,,
2454119.32847,7.5,,,Vis.,CIO,,73,83,041223,,0,,V,,,,U ORI,,STD,,,,
2454120.2457,7.9,,,Vis.,DAT,,7.3,8.3,SB 041223,,,,Z,,,,U ORI,AAVSO,STD,,,,
2454120.29,7.3,,,Vis.,PPS,         ,,,,,,,V,,,,U ORI,MCSE,STD,,,,
2454120.3277,7.8,,,Vis.,IVM,,71,79,,,,,V,,,,U ORI,AFOEV,STD,,,,
